user,tweet-id,timestamp,url,likes,replies,retweets,story,
greengod_shop,1043285722864730112,2018-09-21 23:47:54,/greengod_shop/status/1043285722864730112,1,0,0,Canada,
SocialMktgFella,1043283355951935490,2018-09-21 23:38:29,/SocialMktgFella/status/1043283355951935490,1,0,0,Canada,
Rocketnews1,1043277449826627584,2018-09-21 23:15:01,/Rocketnews1/status/1043277449826627584,1,0,0,Canada,
MoonportCC,1043274686996598784,2018-09-21 23:04:03,/MoonportCC/status/1043274686996598784,1,0,0,Canada,
devnullius,1043274054327848960,2018-09-21 23:01:32,/devnullius/status/1043274054327848960,2,0,1,Canada,
devnullius,1043274053988085766,2018-09-21 23:01:32,/devnullius/status/1043274053988085766,1,0,1,Canada,
PuffPuffPost_,1043273946563457025,2018-09-21 23:01:06,/PuffPuffPost_/status/1043273946563457025,1,0,0,Canada,
MatthewDLisCool,1043272443790422016,2018-09-21 22:55:08,/MatthewDLisCool/status/1043272443790422016,0,1,0,Canada,
devnullius,1043271605571538946,2018-09-21 22:51:48,/devnullius/status/1043271605571538946,2,0,0,Canada,
greengod_shop,1043267602968129536,2018-09-21 22:35:54,/greengod_shop/status/1043267602968129536,1,0,0,Canada,
EquityInsightCA,1043266849734057984,2018-09-21 22:32:54,/EquityInsightCA/status/1043266849734057984,3,0,1,Canada,
cannabis_times,1043266727205916673,2018-09-21 22:32:25,/cannabis_times/status/1043266727205916673,9,0,7,Canada,
D_M_Jensen,1043266319163031552,2018-09-21 22:30:48,/D_M_Jensen/status/1043266319163031552,0,0,1,Canada,
LaBombaCBD,1043261812924403712,2018-09-21 22:12:53,/LaBombaCBD/status/1043261812924403712,1,0,0,Canada,
420Cyber,1043261632086822912,2018-09-21 22:12:10,/420Cyber/status/1043261632086822912,0,0,1,Canada,
LanceGurganus,1041465770989899781,2018-09-16 23:16:03,/LanceGurganus/status/1041465770989899781,0,0,1,Canada,
LifeofLogan,1041464161396379649,2018-09-16 23:09:40,/LifeofLogan/status/1041464161396379649,3,0,0,Canada,
DylanKukura,1041451520720551942,2018-09-16 22:19:26,/DylanKukura/status/1041451520720551942,2,0,0,Canada,
CannabisBizNews,1041446469201534978,2018-09-16 21:59:22,/CannabisBizNews/status/1041446469201534978,1,0,0,Canada,
med_man_brand,1041443760377229312,2018-09-16 21:48:36,/med_man_brand/status/1041443760377229312,1,0,0,Canada,
THEMMEXCHANGE,1041441332881850368,2018-09-16 21:38:57,/THEMMEXCHANGE/status/1041441332881850368,15,0,6,Canada,
LeafDesk,1041437774514028544,2018-09-16 21:24:49,/LeafDesk/status/1041437774514028544,3,0,1,Canada,
LeafDesk,1041437175844298752,2018-09-16 21:22:26,/LeafDesk/status/1041437175844298752,2,0,1,Canada,
PurablisCBD,1041436069902860289,2018-09-16 21:18:02,/PurablisCBD/status/1041436069902860289,1,0,0,Canada,
thestaredmonton,1041432822064586752,2018-09-16 21:05:08,/thestaredmonton/status/1041432822064586752,4,1,3,Canada,
CannabisBizNews,1041425077223477250,2018-09-16 20:34:21,/CannabisBizNews/status/1041425077223477250,1,0,0,Canada,
jrcflatheadmemo,1041411370703441920,2018-09-16 19:39:53,/jrcflatheadmemo/status/1041411370703441920,0,1,0,Canada,
weed_canada,1041409074804359168,2018-09-16 19:30:46,/weed_canada/status/1041409074804359168,11,0,4,Canada,
law_cannabis,1041406944253276165,2018-09-16 19:22:18,/law_cannabis/status/1041406944253276165,1,0,0,Canada,
jimenezjgh1,1041403136034758656,2018-09-16 19:07:10,/jimenezjgh1/status/1041403136034758656,0,1,0,Canada,
steamyteabuns,1041396499651846145,2018-09-16 18:40:48,/steamyteabuns/status/1041396499651846145,2,1,0,Canada,
CannaApi,1041390589370150912,2018-09-16 18:17:19,/CannaApi/status/1041390589370150912,1,0,0,Canada,
Rachpoil,1041389278679457792,2018-09-16 18:12:06,/Rachpoil/status/1041389278679457792,1,1,1,Canada,
420Cyber,1042200887123300352,2018-09-18 23:57:09,/420Cyber/status/1042200887123300352,1,0,0,Canada,
BoingBoing,1042199091416055809,2018-09-18 23:50:01,/BoingBoing/status/1042199091416055809,5,0,4,Canada,
PinkFox202,1042194643373490176,2018-09-18 23:32:20,/PinkFox202/status/1042194643373490176,2,0,0,Canada,
CannabisCulture,1042192335843590146,2018-09-18 23:23:10,/CannabisCulture/status/1042192335843590146,23,2,5,Canada,
wbzbritsmith,1042188431378591744,2018-09-18 23:07:39,/wbzbritsmith/status/1042188431378591744,11,0,3,Canada,
CannabisBizNews,1042187601443266560,2018-09-18 23:04:21,/CannabisBizNews/status/1042187601443266560,1,0,0,Canada,
TheBeefRing,1042187523252994048,2018-09-18 23:04:03,/TheBeefRing/status/1042187523252994048,4,2,0,Canada,
Canna_Insight,1042185326536601600,2018-09-18 22:55:19,/Canna_Insight/status/1042185326536601600,2,0,0,Canada,
Paul_R_Canada,1042185220332695552,2018-09-18 22:54:54,/Paul_R_Canada/status/1042185220332695552,1,0,0,Canada,
CBEPress,1042185091894714369,2018-09-18 22:54:23,/CBEPress/status/1042185091894714369,1,0,0,Canada,
pritheworld,1042184080631230464,2018-09-18 22:50:22,/pritheworld/status/1042184080631230464,0,0,1,Canada,
Bullstocks2,1042183378500497408,2018-09-18 22:47:34,/Bullstocks2/status/1042183378500497408,1,0,1,Canada,
CannabisCulture,1042182675459710977,2018-09-18 22:44:47,/CannabisCulture/status/1042182675459710977,44,1,10,Canada,
THEMMEXCHANGE,1042172717456273413,2018-09-18 22:05:13,/THEMMEXCHANGE/status/1042172717456273413,38,1,17,Canada,
CannabisNews,1042172141716819974,2018-09-18 22:02:55,/CannabisNews/status/1042172141716819974,13,2,6,Canada,
ProductConcerns,1042171636613566465,2018-09-18 22:00:55,/ProductConcerns/status/1042171636613566465,1,0,0,Canada,
tomangell,1042562090949599232,2018-09-19 23:52:27,/tomangell/status/1042562090949599232,42,7,16,Canada,
MarijuanaMoment,1042561761814040576,2018-09-19 23:51:08,/MarijuanaMoment/status/1042561761814040576,19,2,6,Canada,
marctomik,1042561353611923457,2018-09-19 23:49:31,/marctomik/status/1042561353611923457,0,0,1,Canada,
EdFromCT,1042554615009468416,2018-09-19 23:22:44,/EdFromCT/status/1042554615009468416,1,0,0,Canada,
Marijuan_News,1042549648773337088,2018-09-19 23:03:00,/Marijuan_News/status/1042549648773337088,1,0,0,Canada,
HarvestMedicine,1042548963239440387,2018-09-19 23:00:17,/HarvestMedicine/status/1042548963239440387,8,0,2,Canada,
NAI500,1042543366574026752,2018-09-19 22:38:02,/NAI500/status/1042543366574026752,0,0,1,Canada,
CookieJarStash,1042541265529667584,2018-09-19 22:29:41,/CookieJarStash/status/1042541265529667584,1,0,0,Canada,
Stock_Farms,1042538924344635392,2018-09-19 22:20:23,/Stock_Farms/status/1042538924344635392,3,0,1,Canada,
CanadaPotstocks,1042538320448741376,2018-09-19 22:17:59,/CanadaPotstocks/status/1042538320448741376,3,0,1,Canada,
vesnalaurie8,1042537545072992256,2018-09-19 22:14:54,/vesnalaurie8/status/1042537545072992256,1,0,0,Canada,
CR_HNLU,1042534672822099971,2018-09-19 22:03:30,/CR_HNLU/status/1042534672822099971,0,1,0,Canada,
CatesbyHolmes,1042534641914261506,2018-09-19 22:03:22,/CatesbyHolmes/status/1042534641914261506,1,0,1,Canada,
NotesFromBCH,1042533739685969921,2018-09-19 21:59:47,/NotesFromBCH/status/1042533739685969921,1,0,1,Canada,
calvinbarrylaw,1042533553144258561,2018-09-19 21:59:03,/calvinbarrylaw/status/1042533553144258561,3,0,3,Canada,
MJBizDailyCAN,1042525740107874304,2018-09-19 21:28:00,/MJBizDailyCAN/status/1042525740107874304,2,0,0,Canada,
NaturopathNews,1042524990262788096,2018-09-19 21:25:01,/NaturopathNews/status/1042524990262788096,1,0,1,Canada,
StevenStreets,1042920087727091712,2018-09-20 23:35:00,/StevenStreets/status/1042920087727091712,1,0,0,Canada,
ConiDubois,1042913786997432320,2018-09-20 23:09:57,/ConiDubois/status/1042913786997432320,1,0,0,Canada,
ABasicApe,1042909609793605633,2018-09-20 22:53:21,/ABasicApe/status/1042909609793605633,0,0,1,Canada,
The_bis_canada,1042908791774359552,2018-09-20 22:50:06,/The_bis_canada/status/1042908791774359552,1,0,0,Canada,
Boltwvan,1042907674055081985,2018-09-20 22:45:40,/Boltwvan/status/1042907674055081985,1,0,0,Canada,
CanadianColonel,1042905135515545600,2018-09-20 22:35:35,/CanadianColonel/status/1042905135515545600,0,1,0,Canada,
itradeph,1042901548630601728,2018-09-20 22:21:20,/itradeph/status/1042901548630601728,1,0,0,Canada,
RegulatoryAtty,1042897758699642880,2018-09-20 22:06:16,/RegulatoryAtty/status/1042897758699642880,2,0,2,Canada,
PuffPuffPost_,1042896324159430656,2018-09-20 22:00:34,/PuffPuffPost_/status/1042896324159430656,1,0,0,Canada,
grace_meng,1042895717512110080,2018-09-20 21:58:09,/grace_meng/status/1042895717512110080,14,5,12,Canada,
greengod_shop,1042890693113458688,2018-09-20 21:38:11,/greengod_shop/status/1042890693113458688,4,0,0,Canada,
rodnabeast,1042890014000992256,2018-09-20 21:35:29,/rodnabeast/status/1042890014000992256,0,1,0,Canada,
weed_canada,1042884920752844800,2018-09-20 21:15:15,/weed_canada/status/1042884920752844800,9,0,1,Canada,
MassRoots,1042882609678671872,2018-09-20 21:06:04,/MassRoots/status/1042882609678671872,18,0,4,Canada,
ryangillshares,1042881190221344768,2018-09-20 21:00:26,/ryangillshares/status/1042881190221344768,3,0,1,Canada,
puridipity,1042880940215742464,2018-09-20 20:59:26,/puridipity/status/1042880940215742464,3,1,0,Canada,
DianeKovacs,1042879008927625218,2018-09-20 20:51:46,/DianeKovacs/status/1042879008927625218,21,0,16,Canada,
therappingbaker,1042877239514353665,2018-09-20 20:44:44,/therappingbaker/status/1042877239514353665,15,2,11,Canada,
Medbizz,1042877041027235840,2018-09-20 20:43:56,/Medbizz/status/1042877041027235840,0,0,1,Canada,
ArturoG10440234,1045825268538134528,2018-09-28 23:59:09,/ArturoG10440234/status/1045825268538134528,2,0,0,Canada,
CTVMontreal,1045824742945509376,2018-09-28 23:57:03,/CTVMontreal/status/1045824742945509376,23,9,4,Canada,
greengod_shop,1045822441120059392,2018-09-28 23:47:55,/greengod_shop/status/1045822441120059392,1,0,0,Canada,
Doucette82,1045815588411633664,2018-09-28 23:20:41,/Doucette82/status/1045815588411633664,3,0,0,Canada,
BaniTenang,1045806407411531777,2018-09-28 22:44:12,/BaniTenang/status/1045806407411531777,1,0,0,Canada,
TestWithScience,1045801134055550981,2018-09-28 22:23:15,/TestWithScience/status/1045801134055550981,5,4,0,Canada,
420intel,1045795317428441096,2018-09-28 22:00:08,/420intel/status/1045795317428441096,1,0,1,Canada,
WeedNewsCo,1045793962575839232,2018-09-28 21:54:45,/WeedNewsCo/status/1045793962575839232,3,0,0,Canada,
greengod_shop,1045791342457229318,2018-09-28 21:44:20,/greengod_shop/status/1045791342457229318,1,0,0,Canada,
MattMelanson,1045790966316236800,2018-09-28 21:42:50,/MattMelanson/status/1045790966316236800,2,0,1,Canada,
CannabisCanada4,1045789051079471104,2018-09-28 21:35:14,/CannabisCanada4/status/1045789051079471104,21,1,5,Canada,
DZA13,1045786555749564417,2018-09-28 21:25:19,/DZA13/status/1045786555749564417,1,0,1,Canada,
Alex_Panetta,1045785790582685696,2018-09-28 21:22:16,/Alex_Panetta/status/1045785790582685696,11,1,2,Canada,
ThinkingKlearly,1045782297058979841,2018-09-28 21:08:23,/ThinkingKlearly/status/1045782297058979841,1,0,1,Canada,
JZimmerr,1045780062782480384,2018-09-28 20:59:31,/JZimmerr/status/1045780062782480384,0,1,0,Canada,
cannabis_times,1045777231421870080,2018-09-28 20:48:16,/cannabis_times/status/1045777231421870080,32,1,14,Canada,
thejollyspliff,1045772716983365632,2018-09-28 20:30:19,/thejollyspliff/status/1045772716983365632,0,0,1,Canada,
CLSCountdown,1045769595024433152,2018-09-28 20:17:55,/CLSCountdown/status/1045769595024433152,4,0,2,Canada,
CutlerCannaRx,1045768685087051777,2018-09-28 20:14:18,/CutlerCannaRx/status/1045768685087051777,1,1,0,Canada,
EJSpurrell,1045458480570617856,2018-09-27 23:41:40,/EJSpurrell/status/1045458480570617856,4,13,0,Canada,
StevenStreets,1045457929837588480,2018-09-27 23:39:28,/StevenStreets/status/1045457929837588480,1,0,0,Canada,
CookieJarStash,1045457720080396288,2018-09-27 23:38:38,/CookieJarStash/status/1045457720080396288,0,0,1,Canada,
CannabisBizNews,1045457161390891008,2018-09-27 23:36:25,/CannabisBizNews/status/1045457161390891008,2,0,1,Canada,
greengod_shop,1045456158453043201,2018-09-27 23:32:26,/greengod_shop/status/1045456158453043201,1,1,0,Canada,
botaniQmag,1045453787337375744,2018-09-27 23:23:01,/botaniQmag/status/1045453787337375744,1,0,0,Canada,
coolacid,1045453417815179266,2018-09-27 23:21:33,/coolacid/status/1045453417815179266,6,1,1,Canada,
NarcityCanada,1045449329408966660,2018-09-27 23:05:18,/NarcityCanada/status/1045449329408966660,1,1,0,Canada,
BigCityGay,1045448836775374854,2018-09-27 23:03:20,/BigCityGay/status/1045448836775374854,19,2,1,Canada,
Jeannierenton,1045446669020454913,2018-09-27 22:54:44,/Jeannierenton/status/1045446669020454913,5,1,0,Canada,
JasonWalker_,1045445907045646336,2018-09-27 22:51:42,/JasonWalker_/status/1045445907045646336,1,0,1,Canada,
IRIE_FM,1045445569731276800,2018-09-27 22:50:21,/IRIE_FM/status/1045445569731276800,6,0,1,Canada,
redditworldnews,1045442010222596096,2018-09-27 22:36:13,/redditworldnews/status/1045442010222596096,2,0,0,Canada,
CannabisCulture,1045440546301497349,2018-09-27 22:30:24,/CannabisCulture/status/1045440546301497349,31,14,15,Canada,
myke_trump,1045440216524357633,2018-09-27 22:29:05,/myke_trump/status/1045440216524357633,5,2,0,Canada,
cand_th,1045438606091976706,2018-09-27 22:22:41,/cand_th/status/1045438606091976706,3,0,0,Canada,
greengod_shop,1045434817255493632,2018-09-27 22:07:38,/greengod_shop/status/1045434817255493632,4,1,0,Canada,
aushempparty,1044375910537846784,2018-09-24 23:59:55,/aushempparty/status/1044375910537846784,4,0,2,Canada,
StevenStreets,1044375632182882304,2018-09-24 23:58:48,/StevenStreets/status/1044375632182882304,1,0,0,Canada,
Georgekage2,1044374639408017408,2018-09-24 23:54:52,/Georgekage2/status/1044374639408017408,9,0,1,Canada,
CannabisNews,1044374290861297665,2018-09-24 23:53:29,/CannabisNews/status/1044374290861297665,18,0,5,Canada,
CannabisNews,1044373778946564098,2018-09-24 23:51:27,/CannabisNews/status/1044373778946564098,14,1,2,Canada,
CannabisNews,1044373490403602433,2018-09-24 23:50:18,/CannabisNews/status/1044373490403602433,14,0,1,Canada,
CannabisNewsCA,1044369935969988611,2018-09-24 23:36:10,/CannabisNewsCA/status/1044369935969988611,1,0,0,Canada,
marijuanacomau,1044368904913661952,2018-09-24 23:32:05,/marijuanacomau/status/1044368904913661952,1,0,1,Canada,
greengod_shop,1044366909813248001,2018-09-24 23:24:09,/greengod_shop/status/1044366909813248001,1,0,0,Canada,
katerogers,1044358197774110723,2018-09-24 22:49:32,/katerogers/status/1044358197774110723,7,0,2,Canada,
DP_Colorado,1044350788145950721,2018-09-24 22:20:05,/DP_Colorado/status/1044350788145950721,1,0,0,Canada,
kstokesvies,1044350392706883584,2018-09-24 22:18:31,/kstokesvies/status/1044350392706883584,17,2,4,Canada,
Monsef_the_fake,1044345786882899969,2018-09-24 22:00:13,/Monsef_the_fake/status/1044345786882899969,0,1,0,Canada,
macleans,1044344934994776066,2018-09-24 21:56:50,/macleans/status/1044344934994776066,6,1,4,Canada,
fkthisnoise1,1044343189052772354,2018-09-24 21:49:53,/fkthisnoise1/status/1044343189052772354,1,0,0,Canada,
legalizepotusa,1044340395491000320,2018-09-24 21:38:47,/legalizepotusa/status/1044340395491000320,6,0,6,Canada,
RMMICorp,1044336973765201920,2018-09-24 21:25:12,/RMMICorp/status/1044336973765201920,3,0,2,Canada,
CannabisCanada4,1044332931336962048,2018-09-24 21:09:08,/CannabisCanada4/status/1044332931336962048,44,2,15,Canada,
PuffPuffPost_,1044330731781013504,2018-09-24 21:00:23,/PuffPuffPost_/status/1044330731781013504,2,0,0,Canada,
lilbunnychelsea,1044327693305745411,2018-09-24 20:48:19,/lilbunnychelsea/status/1044327693305745411,2,0,0,Canada,
csmonitor,1044325153197486081,2018-09-24 20:38:13,/csmonitor/status/1044325153197486081,2,0,1,Canada,
WallyCleaver58,1044318230880210947,2018-09-24 20:10:43,/WallyCleaver58/status/1044318230880210947,1,0,1,Canada,
spijkerschrift,1044009402481565696,2018-09-23 23:43:32,/spijkerschrift/status/1044009402481565696,2,0,0,Canada,
RemusRoma,1044000913134780416,2018-09-23 23:09:48,/RemusRoma/status/1044000913134780416,1,0,1,Canada,
marijuanacomau,1043990858947866626,2018-09-23 22:29:51,/marijuanacomau/status/1043990858947866626,1,0,0,Canada,
Marijuana_CBD,1043986336699609090,2018-09-23 22:11:53,/Marijuana_CBD/status/1043986336699609090,30,2,21,Canada,
csmonitor,1043984341477601280,2018-09-23 22:03:57,/csmonitor/status/1043984341477601280,5,0,2,Canada,
tausimogakaress,1043978865368956928,2018-09-23 21:42:12,/tausimogakaress/status/1043978865368956928,1,0,0,Canada,
chickpea598,1043975355499974658,2018-09-23 21:28:15,/chickpea598/status/1043975355499974658,2,0,1,Canada,
DSouthAfrica,1043972561497976837,2018-09-23 21:17:09,/DSouthAfrica/status/1043972561497976837,3,0,3,Canada,
canadahightours,1043966589404663808,2018-09-23 20:53:25,/canadahightours/status/1043966589404663808,1,0,0,Canada,
FIGHT4RNATION,1043965039760289792,2018-09-23 20:47:16,/FIGHT4RNATION/status/1043965039760289792,1,0,0,Canada,
MMPconnect,1043962865475031043,2018-09-23 20:38:37,/MMPconnect/status/1043962865475031043,2,0,1,Canada,
weed_canada,1043955434728505344,2018-09-23 20:09:06,/weed_canada/status/1043955434728505344,18,1,7,Canada,
thicc_ums,1043924980172386304,2018-09-23 18:08:05,/thicc_ums/status/1043924980172386304,1,0,1,Canada,
loudsoliloque,1043919874165297152,2018-09-23 17:47:47,/loudsoliloque/status/1043919874165297152,8,0,1,Canada,
HIGH5BOX_CANADA,1045094958758166528,2018-09-26 23:37:09,/HIGH5BOX_CANADA/status/1045094958758166528,1,0,1,Canada,
Stickyweed1,1045089030981877760,2018-09-26 23:13:36,/Stickyweed1/status/1045089030981877760,6,0,0,Canada,
MJBizDailyCAN,1045081971909701636,2018-09-26 22:45:33,/MJBizDailyCAN/status/1045081971909701636,7,0,5,Canada,
weed_canada,1045081454105878529,2018-09-26 22:43:29,/weed_canada/status/1045081454105878529,15,0,5,Canada,
greengod_shop,1045080915259600897,2018-09-26 22:41:21,/greengod_shop/status/1045080915259600897,2,0,0,Canada,
CanopyRiversInc,1045073059475001344,2018-09-26 22:10:08,/CanopyRiversInc/status/1045073059475001344,5,0,0,Canada,
HIGH5BOX_CANADA,1045071877750718464,2018-09-26 22:05:26,/HIGH5BOX_CANADA/status/1045071877750718464,1,0,1,Canada,
realkaijames,1045070608680120320,2018-09-26 22:00:24,/realkaijames/status/1045070608680120320,7,0,0,Canada,
The_bis_canada,1045069292931362817,2018-09-26 21:55:10,/The_bis_canada/status/1045069292931362817,5,1,2,Canada,
PokeABowl,1045066911514427392,2018-09-26 21:45:42,/PokeABowl/status/1045066911514427392,6,0,2,Canada,
NaBeck8,1045064874030768130,2018-09-26 21:37:36,/NaBeck8/status/1045064874030768130,1,0,0,Canada,
CannabisCanada4,1045063777870180353,2018-09-26 21:33:15,/CannabisCanada4/status/1045063777870180353,6,0,3,Canada,
EileenSharkey,1045062532560551937,2018-09-26 21:28:18,/EileenSharkey/status/1045062532560551937,2,0,0,Canada,
jimmypotseed,1045060448582680576,2018-09-26 21:20:01,/jimmypotseed/status/1045060448582680576,0,0,1,Canada,
DojiFranco90,1045051950100664320,2018-09-26 20:46:15,/DojiFranco90/status/1045051950100664320,3,1,0,Canada,
greengod_shop,1045051281788850176,2018-09-26 20:43:36,/greengod_shop/status/1045051281788850176,3,0,0,Canada,
DonnaMPowers3,1045048959473872896,2018-09-26 20:34:22,/DonnaMPowers3/status/1045048959473872896,0,0,1,Canada,
greengod_shop,1045037633758482434,2018-09-26 19:49:22,/greengod_shop/status/1045037633758482434,1,0,0,Canada,
classicsrule1,1045034173822525440,2018-09-26 19:35:37,/classicsrule1/status/1045034173822525440,2,0,3,Canada,
parejapaisa,1044735767405359105,2018-09-25 23:49:51,/parejapaisa/status/1044735767405359105,2,0,0,Canada,
myra0117,1044735353234411520,2018-09-25 23:48:13,/myra0117/status/1044735353234411520,0,0,1,Canada,
Bloom_THC,1044730813450006530,2018-09-25 23:30:10,/Bloom_THC/status/1044730813450006530,1,0,0,Canada,
